,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL
Date,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,182.630859375,1772.3599853515625,141.08999633789062,1116.3599853515625,184.82000732421875,1772.3599853515625,141.08999633789062,1116.3599853515625,184.94000244140625,1778.3399658203125,143.67999267578125,1135.0,181.2100067138672,1730.0,140.75999450683594,1111.72998046875,184.4600067138672,1769.4599609375,143.0,1132.1600341796875,40802500,6862300,24819200,2876600
2018-12-04,174.59715270996094,1668.4000244140625,137.92999267578125,1062.469970703125,176.69000244140625,1668.4000244140625,137.92999267578125,1062.469970703125,182.38999938964844,1770.3399658203125,143.38999938964844,1114.239990234375,176.27000427246094,1665.0,137.16000366210938,1060.780029296875,180.9499969482422,1756.0,140.72999572753906,1112.989990234375,41344300,8694500,30307400,2281500
2018-12-06,172.65048217773438,1699.18994140625,139.6300048828125,1078.0799560546875,174.72000122070312,1699.18994140625,139.6300048828125,1078.0799560546875,174.77999877929688,1701.050048828125,139.6999969482422,1079.4200439453125,170.4199981689453,1609.8499755859375,133.6699981689453,1042.47998046875,171.75999450683594,1614.8699951171875,133.82000732421875,1045.0,43098400,8789400,28218100,2371800
2018-12-07,166.49427795410156,1629.1300048828125,137.4199981689453,1046.5799560546875,168.49000549316406,1629.1300048828125,137.4199981689453,1046.5799560546875,174.49000549316406,1718.9300537109375,140.8699951171875,1085.030029296875,168.3000030517578,1625.4599609375,136.66000366210938,1039.3699951171875,173.49000549316406,1705.0699462890625,139.25,1072.22998046875,42281600,7576100,21195500,2134100
2018-12-10,167.59112548828125,1641.030029296875,141.85000610351562,1053.1800537109375,169.60000610351562,1641.030029296875,141.85000610351562,1053.1800537109375,170.08999633789062,1657.989990234375,143.0500030517578,1059.5999755859375,163.3300018310547,1590.8699951171875,139.00999450683594,1033.0,165.0,1623.8399658203125,139.60000610351562,1042.93994140625,62026000,7494800,26422200,1682600
2018-12-11,166.6326141357422,1643.239990234375,142.0800018310547,1061.6500244140625,168.6300048828125,1643.239990234375,142.0800018310547,1061.6500244140625,171.7899932861328,1679.469970703125,143.8800048828125,1070.4000244140625,167.0,1619.5999755859375,141.10000610351562,1050.0999755859375,171.66000366210938,1678.0,143.8800048828125,1066.93994140625,47281700,6244700,20300300,1692600
2018-12-12,167.0970458984375,1663.5400390625,144.5,1073.72998046875,169.10000610351562,1663.5400390625,144.5,1073.72998046875,171.9199981689453,1704.989990234375,147.19000244140625,1091.72998046875,169.02000427246094,1660.27001953125,142.50999450683594,1071.969970703125,170.39999389648438,1669.0,143.0800018310547,1077.0799560546875,35627700,6598000,23696900,1448000
2018-12-13,168.9251251220703,1658.3800048828125,145.00999450683594,1073.5400390625,170.9499969482422,1658.3800048828125,145.00999450683594,1073.5400390625,172.57000732421875,1692.1199951171875,145.85000610351562,1088.4200439453125,169.5500030517578,1641.5,143.19000244140625,1064.989990234375,170.49000549316406,1680.0,145.57000732421875,1075.6700439453125,31898600,5271300,18148600,1249300
2018-12-14,163.51991271972656,1591.9100341796875,144.05999755859375,1051.7099609375,165.47999572753906,1591.9100341796875,144.05999755859375,1051.7099609375,169.0800018310547,1642.5699462890625,146.00999450683594,1071.719970703125,165.27999877929688,1585.0,142.50999450683594,1049.3699951171875,169.0,1638.0,143.33999633789062,1060.02001953125,40703700,6367200,21785800,1817900
2018-12-17,161.9981689453125,1520.9100341796875,140.19000244140625,1025.6500244140625,163.94000244140625,1520.9100341796875,140.19000244140625,1025.6500244140625,168.35000610351562,1576.1300048828125,144.9199981689453,1062.3800048828125,162.72999572753906,1505.010009765625,138.4199981689453,1016.6300048828125,165.4499969482422,1566.0,143.0800018310547,1047.010009765625,44287900,8829800,24334000,2496600
2018-12-18,164.10293579101562,1551.47998046875,143.66000366210938,1043.4100341796875,166.07000732421875,1551.47998046875,143.66000366210938,1043.4100341796875,167.52999877929688,1567.550048828125,145.92999267578125,1059.68994140625,164.38999938964844,1523.010009765625,139.8300018310547,1030.47998046875,165.3800048828125,1540.0,141.0800018310547,1034.0,33841500,6523000,24709100,2182000
2018-12-19,158.9842987060547,1495.0799560546875,133.24000549316406,1035.4599609375,160.88999938964844,1495.0799560546875,133.24000549316406,1035.4599609375,167.4499969482422,1584.530029296875,144.91000366210938,1075.7099609375,159.08999633789062,1483.1800537109375,132.5,1019.4299926757812,166.0,1543.050048828125,141.2100067138672,1047.2900390625,49047300,8792200,57404900,2913200
2018-12-20,154.97239685058594,1460.8299560546875,133.39999389648438,1023.5800170898438,156.8300018310547,1460.8299560546875,133.39999389648438,1023.5800170898438,162.11000061035156,1509.5,135.57000732421875,1047.43994140625,155.3000030517578,1432.68994140625,130.0,1007.8599853515625,160.39999389648438,1484.0,130.6999969482422,1026.0,64773000,9991800,40297900,2683700
2018-12-21,148.9446258544922,1377.449951171875,124.94999694824219,991.25,150.72999572753906,1377.449951171875,124.94999694824219,991.25,158.16000366210938,1480.0,134.89999389648438,1037.6700439453125,149.6300048828125,1363.9599609375,123.41999816894531,981.1900024414062,156.86000061035156,1464.989990234375,133.38999938964844,1032.0400390625,95744600,13640300,56901500,5232800
2018-12-24,145.09083557128906,1343.9599609375,124.05999755859375,984.6699829101562,146.8300018310547,1343.9599609375,124.05999755859375,984.6699829101562,151.5500030517578,1396.030029296875,129.74000549316406,1012.1199951171875,146.58999633789062,1307.0,123.0199966430664,977.6599731445312,148.14999389648438,1346.0,123.0999984741211,984.3200073242188,37169200,7220000,22066000,1818000
2018-12-26,155.308349609375,1470.9000244140625,134.17999267578125,1047.8499755859375,157.1699981689453,1470.9000244140625,134.17999267578125,1047.8499755859375,157.22999572753906,1473.1600341796875,134.24000549316406,1048.449951171875,146.72000122070312,1363.010009765625,125.88999938964844,992.6500244140625,148.3000030517578,1368.8900146484375,126.0,997.989990234375,58582500,10411800,39723400,2315900
2018-12-27,154.30044555664062,1461.6400146484375,134.52000427246094,1052.9000244140625,156.14999389648438,1461.6400146484375,134.52000427246094,1052.9000244140625,156.77000427246094,1469.0,134.99000549316406,1053.3399658203125,150.07000732421875,1390.31005859375,129.6699981689453,1007.0,155.83999633789062,1454.199951171875,132.44000244140625,1026.199951171875,53117100,9722000,31202500,2299800
2018-12-28,154.37948608398438,1478.02001953125,133.1999969482422,1046.6800537109375,156.22999572753906,1478.02001953125,133.1999969482422,1046.6800537109375,158.52000427246094,1513.469970703125,135.9199981689453,1064.22998046875,154.5500030517578,1449.0,132.1999969482422,1042.0,157.5,1473.3499755859375,135.33999633789062,1059.5,42291400,8829000,22627600,1719900
2018-12-31,155.87161254882812,1501.969970703125,131.08999633789062,1044.9599609375,157.74000549316406,1501.969970703125,131.08999633789062,1044.9599609375,159.36000061035156,1520.760009765625,134.63999938964844,1062.989990234375,156.47999572753906,1487.0,129.9499969482422,1033.0400390625,158.52999877929688,1510.800048828125,134.4499969482422,1057.8299560546875,35003500,6954500,24625300,1655500
2019-01-02,156.0494842529297,1539.1300048828125,135.67999267578125,1054.6800537109375,157.9199981689453,1539.1300048828125,135.67999267578125,1054.6800537109375,158.85000610351562,1553.3599853515625,137.50999450683594,1060.7900390625,154.22999572753906,1460.9300537109375,128.55999755859375,1025.280029296875,154.88999938964844,1465.199951171875,128.99000549316406,1027.199951171875,37039700,7983100,28146200,1593400
2019-01-03,140.50579833984375,1500.280029296875,131.74000549316406,1025.469970703125,142.19000244140625,1500.280029296875,131.74000549316406,1025.469970703125,145.72000122070312,1538.0,137.1699981689453,1066.260009765625,142.0,1497.1099853515625,131.1199951171875,1022.3699951171875,143.97999572753906,1520.010009765625,134.69000244140625,1050.6700439453125,91312200,6975600,22717900,2098000
2019-01-04,146.50389099121094,1575.3900146484375,137.9499969482422,1078.0699462890625,148.25999450683594,1575.3900146484375,137.9499969482422,1078.0699462890625,148.5500030517578,1594.0,138.0,1080.0,143.8000030517578,1518.31005859375,133.75,1036.8599853515625,144.52999877929688,1530.0,134.00999450683594,1042.56005859375,58607100,9182600,29002100,2301100
2019-01-07,146.1778106689453,1629.510009765625,138.0500030517578,1075.9200439453125,147.92999267578125,1629.510009765625,138.0500030517578,1075.9200439453125,148.8300018310547,1634.56005859375,138.8699951171875,1082.699951171875,145.89999389648438,1589.18994140625,135.91000366210938,1062.6400146484375,148.6999969482422,1602.31005859375,137.55999755859375,1080.969970703125,54777800,7993200,20089300,2372300
2019-01-08,148.96438598632812,1656.5799560546875,142.52999877929688,1085.3699951171875,150.75,1656.5799560546875,142.52999877929688,1085.3699951171875,151.82000732421875,1676.6099853515625,143.13999938964844,1093.3499755859375,148.52000427246094,1616.6099853515625,139.5399932861328,1068.3499755859375,149.55999755859375,1664.68994140625,139.88999938964844,1086.0,41025300,8881400,26263800,1770700
2019-01-09,151.4940643310547,1659.4200439453125,144.22999572753906,1081.6500244140625,153.30999755859375,1659.4200439453125,144.22999572753906,1081.6500244140625,154.52999877929688,1667.800048828125,144.6999969482422,1091.6400146484375,149.6300048828125,1641.4000244140625,141.27000427246094,1074.3699951171875,151.2899932861328,1652.97998046875,142.9499969482422,1087.989990234375,45099100,6348800,22205900,1349900
2019-01-10,151.978271484375,1656.219970703125,144.1999969482422,1078.8299560546875,153.8000030517578,1656.219970703125,144.1999969482422,1078.8299560546875,153.97000122070312,1663.25,144.55999755859375,1079.81005859375,150.86000061035156,1621.6199951171875,140.83999633789062,1064.6800537109375,152.5,1641.010009765625,143.0800018310547,1074.93994140625,35780700,6507700,16125000,1329900
2019-01-11,150.4861602783203,1640.56005859375,143.8000030517578,1064.469970703125,152.2899932861328,1640.56005859375,143.8000030517578,1064.469970703125,153.6999969482422,1660.2900390625,145.36000061035156,1073.3699951171875,151.50999450683594,1636.219970703125,142.57000732421875,1056.4300537109375,152.8800048828125,1640.550048828125,143.14999389648438,1069.9000244140625,27023200,4686200,12908000,1543200
2019-01-14,148.22328186035156,1617.2099609375,145.38999938964844,1051.510009765625,150.0,1617.2099609375,145.38999938964844,1051.510009765625,151.27000427246094,1648.199951171875,146.57000732421875,1058.449951171875,149.22000122070312,1595.1500244140625,141.27000427246094,1048.550048828125,150.85000610351562,1615.0,142.0,1053.3399658203125,32439200,6005900,20520300,1424500
2019-01-15,151.25692749023438,1674.56005859375,148.9499969482422,1086.510009765625,153.07000732421875,1674.56005859375,148.9499969482422,1086.510009765625,153.38999938964844,1675.1600341796875,150.67999267578125,1088.27001953125,150.0500030517578,1626.010009765625,145.99000549316406,1054.43994140625,150.27000427246094,1632.0,146.00999450683594,1058.010009765625,28710900,5998500,24069000,1875900
2019-01-16,153.1047821044922,1683.780029296875,147.5399932861328,1089.510009765625,154.94000244140625,1683.780029296875,147.5399932861328,1089.510009765625,155.8800048828125,1705.0,149.64999389648438,1102.3599853515625,153.0,1675.8800048828125,147.0,1088.010009765625,153.0800018310547,1684.219970703125,149.0,1090.0,30569700,6366900,18025700,1914000
2019-01-17,154.01388549804688,1693.219970703125,148.3000030517578,1099.1199951171875,155.86000061035156,1693.219970703125,148.3000030517578,1099.1199951171875,157.66000366210938,1700.1700439453125,149.0,1100.699951171875,153.25999450683594,1677.5,146.5,1083.260009765625,154.1999969482422,1680.0,146.9499969482422,1087.989990234375,29821200,4208900,15787900,1244800
2019-01-18,154.96249389648438,1696.199951171875,150.0399932861328,1107.300048828125,156.82000732421875,1696.199951171875,150.0399932861328,1107.300048828125,157.8800048828125,1716.199951171875,152.42999267578125,1118.0,155.97999572753906,1691.5400390625,148.5500030517578,1099.280029296875,157.5,1712.0,149.75,1108.5899658203125,33751000,6020500,31029600,2244600
2019-01-22,151.4842071533203,1632.1700439453125,147.57000732421875,1078.6300048828125,153.3000030517578,1632.1700439453125,147.57000732421875,1078.6300048828125,156.72999572753906,1681.8699951171875,151.52999877929688,1098.969970703125,152.6199951171875,1610.199951171875,146.3699951171875,1070.8900146484375,156.41000366210938,1681.0,149.1999969482422,1096.0,30394000,6416800,22378700,1981600
2019-01-23,152.0968475341797,1640.02001953125,144.3000030517578,1084.4100341796875,153.9199981689453,1640.02001953125,144.3000030517578,1084.4100341796875,155.13999938964844,1657.4300537109375,148.8000030517578,1092.949951171875,151.6999969482422,1612.0,143.05999755859375,1067.5699462890625,154.14999389648438,1656.0,148.27999877929688,1086.8599853515625,23130600,5225200,20098400,1259700
2019-01-24,150.89129638671875,1654.9300537109375,145.8300018310547,1084.0,152.6999969482422,1654.9300537109375,145.8300018310547,1084.0,154.47999572753906,1657.260009765625,146.44000244140625,1088.0,151.74000549316406,1631.780029296875,142.52000427246094,1070.02001953125,154.11000061035156,1641.0699462890625,144.63999938964844,1082.510009765625,25441500,4089900,20955500,1455700
2019-01-25,155.891357421875,1670.5699462890625,149.00999450683594,1101.510009765625,157.75999450683594,1670.5699462890625,149.00999450683594,1101.510009765625,158.1300048828125,1683.47998046875,149.8300018310547,1103.3599853515625,154.32000732421875,1661.6099853515625,146.5399932861328,1091.800048828125,155.47999572753906,1670.5,147.47999572753906,1094.22998046875,33535500,4945900,22237200,1163000
2019-01-28,154.4486541748047,1637.8900146484375,147.47000122070312,1079.8599853515625,156.3000030517578,1637.8900146484375,147.47000122070312,1079.8599853515625,156.3300018310547,1645.0,148.9600067138672,1093.3699951171875,153.66000366210938,1614.0899658203125,146.2100067138672,1074.6099853515625,155.7899932861328,1643.5899658203125,148.0500030517578,1090.0699462890625,26192100,4837700,15508500,1466700
2019-01-29,152.84783935546875,1593.8800048828125,144.19000244140625,1070.06005859375,154.67999267578125,1593.8800048828125,144.19000244140625,1070.06005859375,158.1300048828125,1632.3800048828125,148.10000610351562,1084.72998046875,154.11000061035156,1590.719970703125,143.42999267578125,1066.02001953125,156.25,1631.27001953125,148.08999633789062,1081.0400390625,41587200,4632800,17632100,985200
2019-01-30,163.2926483154297,1670.4300537109375,150.4199981689453,1097.989990234375,165.25,1670.4300537109375,150.4199981689453,1097.989990234375,166.14999389648438,1676.949951171875,150.9499969482422,1099.52001953125,160.22999572753906,1619.6800537109375,145.6999969482422,1076.6400146484375,163.25,1623.0,146.22000122070312,1077.3599853515625,61109800,5783800,44613200,1472600
2019-01-31,164.46856689453125,1718.72998046875,166.69000244140625,1125.8900146484375,166.44000244140625,1718.72998046875,166.69000244140625,1125.8900146484375,169.0,1736.4100341796875,171.67999267578125,1127.6700439453125,164.55999755859375,1679.0799560546875,165.0,1105.25,166.11000061035156,1692.8499755859375,165.60000610351562,1112.239990234375,40739600,10910300,77233600,2011600
2019-02-01,164.547607421875,1626.22998046875,165.7100067138672,1118.6199951171875,166.52000427246094,1626.22998046875,165.7100067138672,1118.6199951171875,168.97999572753906,1673.06005859375,169.10000610351562,1134.4000244140625,165.92999267578125,1622.010009765625,165.66000366210938,1114.25,166.9600067138672,1638.8800048828125,165.83999633789062,1122.2900390625,32668100,11506200,30806500,1655800
2019-02-04,169.22158813476562,1633.31005859375,169.25,1141.4200439453125,171.25,1633.31005859375,169.25,1141.4200439453125,171.66000366210938,1649.6300048828125,169.3000030517578,1142.3399658203125,167.27999877929688,1613.5,163.6199951171875,1117.510009765625,167.41000366210938,1623.0,165.6999969482422,1119.010009765625,31495500,4929100,20036000,3920400
2019-02-05,172.1168670654297,1658.81005859375,171.16000366210938,1151.8699951171875,174.17999267578125,1658.81005859375,171.16000366210938,1151.8699951171875,175.0800018310547,1665.260009765625,171.97999572753906,1152.77001953125,172.35000610351562,1642.5,168.69000244140625,1123.5999755859375,172.86000061035156,1643.3399658203125,169.14999389648438,1129.6300048828125,36101600,4453100,22557000,4114800
2019-02-06,172.17616271972656,1640.260009765625,170.49000549316406,1122.8900146484375,174.24000549316406,1640.260009765625,170.49000549316406,1122.8900146484375,175.57000732421875,1672.260009765625,172.47000122070312,1154.0,172.85000610351562,1633.3399658203125,169.27000427246094,1118.3599853515625,174.64999389648438,1670.75,171.1999969482422,1149.27001953125,28239600,3939900,13281200,2412800
2019-02-07,168.91526794433594,1614.3699951171875,166.3800048828125,1105.9100341796875,170.94000244140625,1614.3699951171875,166.3800048828125,1105.9100341796875,173.94000244140625,1625.5400390625,169.24000549316406,1111.989990234375,170.33999633789062,1592.9100341796875,165.25,1093.5899658203125,172.39999389648438,1625.0,168.1999969482422,1111.8199462890625,31741700,4626600,17517600,1914900
2019-02-08,169.1137237548828,1588.219970703125,167.3300018310547,1102.3800048828125,170.41000366210938,1588.219970703125,167.3300018310547,1102.3800048828125,170.66000366210938,1588.5899658203125,167.3699951171875,1105.0999755859375,168.4199981689453,1566.760009765625,164.2100067138672,1094.239990234375,168.99000549316406,1586.0,164.47000122070312,1094.8800048828125,23820000,5657500,12561400,1088300
2019-02-11,168.14117431640625,1591.0,165.7899932861328,1102.1199951171875,169.42999267578125,1591.0,165.7899932861328,1102.1199951171875,171.2100067138672,1609.2900390625,168.3000030517578,1113.4300537109375,169.25,1586.0,165.0800018310547,1100.0,171.0500030517578,1600.97998046875,167.89999389648438,1103.75,20993400,3317300,12811200,924900
2019-02-12,169.59007263183594,1638.010009765625,165.0399932861328,1127.5799560546875,170.88999938964844,1638.010009765625,165.0399932861328,1127.5799560546875,171.0,1639.4000244140625,168.33999633789062,1132.8599853515625,169.6999969482422,1598.8800048828125,164.5,1111.010009765625,170.10000610351562,1604.0,166.86000061035156,1111.010009765625,22283500,4858600,16292300,1751800
2019-02-13,168.88546752929688,1640.0,164.07000732421875,1128.6300048828125,170.17999267578125,1640.0,164.07000732421875,1128.6300048828125,172.47999572753906,1656.3800048828125,166.22000122070312,1142.8499755859375,169.9199981689453,1637.1099853515625,163.72999572753906,1126.0,171.38999938964844,1647.0,165.3800048828125,1133.0400390625,22490200,3560300,14205100,1402100
2019-02-14,169.5007781982422,1622.6500244140625,163.9499969482422,1129.199951171875,170.8000030517578,1622.6500244140625,163.9499969482422,1129.199951171875,171.25999450683594,1637.9000244140625,164.8699951171875,1136.1300048828125,169.3800048828125,1606.06005859375,162.25,1117.0899658203125,169.7100067138672,1624.5,163.19000244140625,1125.0,21835700,4120500,12755200,1055300
2019-02-15,169.1236572265625,1607.949951171875,162.5,1119.6300048828125,170.4199981689453,1607.949951171875,162.5,1119.6300048828125,171.6999969482422,1628.9100341796875,164.6999969482422,1139.300048828125,169.75,1604.5,160.86000061035156,1116.719970703125,171.25,1627.8599853515625,164.50999450683594,1139.300048828125,24626800,4343900,15504400,1391300
2019-02-19,169.6297607421875,1627.5799560546875,162.2899932861328,1126.510009765625,170.92999267578125,1627.5799560546875,162.2899932861328,1126.510009765625,171.44000244140625,1634.0,164.14999389648438,1129.6400146484375,169.49000549316406,1600.56005859375,160.3300018310547,1116.6400146484375,169.7100067138672,1601.0,160.5,1116.6400146484375,18972800,3681700,14345400,1099000
2019-02-20,170.72140502929688,1622.0999755859375,162.55999755859375,1120.5899658203125,172.02999877929688,1622.0999755859375,162.55999755859375,1120.5899658203125,173.32000732421875,1634.9300537109375,163.72000122070312,1130.9300537109375,170.99000549316406,1610.1199951171875,161.25,1111.75,171.19000244140625,1630.0,162.25,1128.8800048828125,26114400,3337600,11770700,1204500
2019-02-21,169.7587890625,1619.43994140625,160.0399932861328,1104.2099609375,171.05999755859375,1619.43994140625,160.0399932861328,1104.2099609375,172.3699951171875,1623.56005859375,162.24000549316406,1119.1500244140625,170.3000030517578,1600.9100341796875,159.58999633789062,1097.97998046875,171.8000030517578,1619.8499755859375,161.92999267578125,1118.780029296875,17249700,3483400,15607800,1663600
2019-02-22,171.6542510986328,1631.56005859375,161.88999938964844,1116.56005859375,172.97000122070312,1631.56005859375,161.88999938964844,1116.56005859375,173.0,1634.93994140625,162.41000366210938,1117.25,171.3800048828125,1621.1700439453125,160.30999755859375,1100.5,171.5800018310547,1623.5,160.5800018310547,1109.699951171875,18913200,3096200,15858500,1471800
2019-02-25,172.90467834472656,1633.0,164.6199951171875,1117.3299560546875,174.22999572753906,1633.0,164.6199951171875,1117.3299560546875,175.8699951171875,1654.5999755859375,166.07000732421875,1125.4000244140625,173.9499969482422,1630.3900146484375,162.89999389648438,1114.1099853515625,174.16000366210938,1641.449951171875,163.07000732421875,1121.9300537109375,21873400,3184500,18737100,1310400
2019-02-26,173.00392150878906,1636.4000244140625,164.1300048828125,1122.010009765625,174.3300018310547,1636.4000244140625,164.1300048828125,1122.010009765625,175.3000030517578,1639.989990234375,166.24000549316406,1126.43994140625,173.1699981689453,1616.1300048828125,163.8000030517578,1106.699951171875,173.7100067138672,1625.97998046875,164.33999633789062,1114.3699951171875,17070200,2665800,13784100,1751300
2019-02-27,173.539794921875,1641.0899658203125,162.80999755859375,1122.8900146484375,174.8699951171875,1641.0899658203125,162.80999755859375,1122.8900146484375,175.0,1641.81005859375,163.92999267578125,1125.72998046875,172.72999572753906,1615.0999755859375,160.41000366210938,1108.56005859375,173.2100067138672,1628.1800537109375,162.89999389648438,1114.010009765625,27835400,3148800,12697500,1104600
2019-02-28,171.8328857421875,1639.8299560546875,161.4499969482422,1126.550048828125,173.14999389648438,1639.8299560546875,161.4499969482422,1126.550048828125,174.91000366210938,1651.77001953125,163.5,1133.989990234375,172.9199981689453,1633.8299560546875,160.86000061035156,1118.4100341796875,174.32000732421875,1635.25,162.3699951171875,1119.0,28215400,3025900,11114200,1371100
2019-03-01,173.6390380859375,1671.72998046875,162.27999877929688,1148.52001953125,174.97000122070312,1671.72998046875,162.27999877929688,1148.52001953125,175.14999389648438,1674.260009765625,163.1300048828125,1150.0,172.88999938964844,1651.0,161.69000244140625,1131.0,174.27999877929688,1655.1300048828125,162.60000610351562,1131.0,25886200,4974900,11097800,1704300
2019-03-04,174.51235961914062,1696.1700439453125,167.3699951171875,1153.4200439453125,175.85000610351562,1696.1700439453125,167.3699951171875,1153.4200439453125,177.75,1709.4300537109375,167.5,1165.52001953125,173.97000122070312,1674.3599853515625,163.8300018310547,1138.25,175.69000244140625,1685.0,163.89999389648438,1154.56005859375,27436200,6167400,18894700,1774500
2019-03-05,174.1947784423828,1692.4300537109375,171.25999450683594,1169.18994140625,175.52999877929688,1692.4300537109375,171.25999450683594,1169.18994140625,176.0,1707.800048828125,171.8800048828125,1176.489990234375,174.5399932861328,1689.010009765625,166.5500030517578,1153.02001953125,175.94000244140625,1702.949951171875,167.3699951171875,1156.0,19737400,3681500,28187900,2004700
2019-03-06,173.19247436523438,1668.949951171875,172.50999450683594,1164.93994140625,174.52000427246094,1668.949951171875,172.50999450683594,1164.93994140625,175.49000549316406,1697.75,173.57000732421875,1174.739990234375,173.94000244140625,1668.280029296875,171.27000427246094,1163.050048828125,174.6699981689453,1695.969970703125,172.89999389648438,1171.760009765625,20810400,3996000,21531700,1180100
2019-03-07,171.18783569335938,1625.949951171875,169.1300048828125,1150.8499755859375,172.5,1625.949951171875,169.1300048828125,1150.8499755859375,174.44000244140625,1669.75,171.74000549316406,1163.5799560546875,172.02000427246094,1620.510009765625,167.61000061035156,1141.7099609375,173.8699951171875,1667.3699951171875,171.5,1160.5,24796400,4957000,18306500,1504300
2019-03-08,171.59471130371094,1620.800048828125,169.60000610351562,1149.969970703125,172.91000366210938,1620.800048828125,169.60000610351562,1149.969970703125,173.07000732421875,1622.719970703125,169.6199951171875,1153.449951171875,169.5,1586.5699462890625,165.97000122070312,1130.199951171875,170.32000732421875,1604.010009765625,166.1999969482422,1133.9000244140625,23999400,4667000,13184800,1184700
2019-03-11,177.5391387939453,1670.6199951171875,172.07000732421875,1179.260009765625,178.89999389648438,1670.6199951171875,172.07000732421875,1179.260009765625,179.1199951171875,1672.2900390625,174.3000030517578,1179.9100341796875,175.35000610351562,1626.010009765625,171.5800018310547,1151.5699462890625,175.49000549316406,1626.1199951171875,171.60000610351562,1152.0,32011000,3876400,18884000,1501600
2019-03-12,179.53387451171875,1673.0999755859375,171.9199981689453,1197.25,180.91000366210938,1673.0999755859375,171.9199981689453,1197.25,182.6699981689453,1684.27001953125,173.8000030517578,1205.7099609375,179.3699951171875,1660.97998046875,171.22000122070312,1182.300048828125,180.0,1669.0,172.08999633789062,1182.300048828125,32467600,3614500,12155300,2111000
2019-03-13,180.32777404785156,1690.81005859375,173.3699951171875,1199.06005859375,181.7100067138672,1690.81005859375,173.3699951171875,1199.06005859375,183.3000030517578,1700.0,174.02999877929688,1207.1199951171875,180.9199981689453,1679.3499755859375,172.1199951171875,1197.9100341796875,182.25,1683.0,172.32000732421875,1205.9300537109375,31032500,3552000,11973300,1294400
2019-03-14,182.3323974609375,1686.219970703125,170.1699981689453,1192.530029296875,183.72999572753906,1686.219970703125,170.1699981689453,1192.530029296875,184.10000610351562,1702.0,171.14999389648438,1204.699951171875,182.55999755859375,1684.3399658203125,168.16000366210938,1191.22998046875,183.89999389648438,1691.199951171875,169.75999450683594,1199.02001953125,23579500,2946600,18037400,1365100
2019-03-15,184.7042236328125,1712.3599853515625,165.97999572753906,1190.300048828125,186.1199951171875,1712.3599853515625,165.97999572753906,1190.300048828125,187.3300018310547,1718.800048828125,167.5800018310547,1201.719970703125,183.74000549316406,1693.1300048828125,162.50999450683594,1187.010009765625,184.85000610351562,1703.0,167.16000366210938,1198.0,39042900,7550900,37135400,2594300
2019-03-18,186.58978271484375,1742.1500244140625,160.47000122070312,1188.550048828125,188.02000427246094,1742.1500244140625,160.47000122070312,1188.550048828125,188.38999938964844,1750.0,163.89999389648438,1194.949951171875,185.7899932861328,1712.6300048828125,159.27999877929688,1181.47998046875,185.8000030517578,1712.699951171875,163.57000732421875,1189.68994140625,26219800,5429100,37524200,1222100
2019-03-19,185.11111450195312,1761.8499755859375,161.57000732421875,1202.4599609375,186.52999877929688,1761.8499755859375,161.57000732421875,1202.4599609375,188.99000549316406,1784.1600341796875,163.82000732421875,1203.4100341796875,185.9199981689453,1753.510009765625,160.82000732421875,1189.4599609375,188.35000610351562,1753.510009765625,161.47999572753906,1191.719970703125,31646400,6364200,25611500,1489400
2019-03-20,186.7287139892578,1797.27001953125,165.44000244140625,1226.4300537109375,188.16000366210938,1797.27001953125,165.44000244140625,1226.4300537109375,189.49000549316406,1799.5,166.1199951171875,1229.989990234375,184.72999572753906,1767.030029296875,161.24000549316406,1199.5899658203125,186.22999572753906,1769.93994140625,161.5,1201.4000244140625,31035200,6265600,20211500,2075400
2019-03-21,193.60598754882812,1819.260009765625,166.0800018310547,1236.1300048828125,195.08999633789062,1819.260009765625,166.0800018310547,1236.1300048828125,196.3300018310547,1823.75,166.38999938964844,1236.43994140625,189.80999755859375,1787.280029296875,163.75,1216.5799560546875,190.02000427246094,1796.260009765625,164.88999938964844,1220.0,51034200,5767800,16223000,1407500
2019-03-22,189.5967254638672,1764.77001953125,164.33999633789062,1207.6500244140625,191.0500030517578,1764.77001953125,164.33999633789062,1207.6500244140625,197.69000244140625,1818.97998046875,167.4199981689453,1233.6300048828125,190.77999877929688,1763.1099853515625,164.08999633789062,1206.0,195.33999633789062,1810.1700439453125,165.64999389648438,1228.8499755859375,42407700,6363000,16389200,1721100
2019-03-25,187.30429077148438,1774.260009765625,166.2899932861328,1197.3800048828125,188.74000549316406,1774.260009765625,166.2899932861328,1197.3800048828125,191.97999572753906,1782.6800537109375,166.5399932861328,1209.43994140625,186.60000610351562,1747.5,162.0,1190.0,191.50999450683594,1757.7900390625,163.0,1199.56005859375,43845300,5103800,12631200,1378800
